Time,Object_ID,Color,Energy,Speed
2,4399901024,Red,93.40000000000038,0.6538000000000026
2,4399900496,Red,93.40000000000038,0.6538000000000026
2,4399900880,Red,93.40000000000038,0.6538000000000026
2,4399899728,Red,93.40000000000038,0.6538000000000026
2,4399900640,Red,93.40000000000038,0.6538000000000026
2,4399899824,Red,93.40000000000038,0.6538000000000026
2,4399899440,Red,93.40000000000038,0.6538000000000026
2,4399897760,Red,191.2000000000005,1.3384000000000034
2,4399901072,Red,93.40000000000038,0.6538000000000026
2,4399900592,Red,93.40000000000038,0.6538000000000026
2,4399900304,Red,93.40000000000038,0.6538000000000026
2,4399901312,Red,93.40000000000038,0.6538000000000026
2,4399900832,Red,93.40000000000038,0.6538000000000026
2,4399900928,Yellow,195.20000000000027,1.3664000000000018
2,4399901360,Yellow,95.30000000000027,0.6671000000000018
2,4399899968,Yellow,95.30000000000027,0.6671000000000018
2,4399900064,Yellow,95.30000000000027,0.6671000000000018
2,4399900208,Yellow,95.30000000000027,0.6671000000000018
2,4399901408,Yellow,95.30000000000027,0.6671000000000018
2,4399901264,Yellow,95.30000000000027,0.6671000000000018
2,4399901168,Yellow,95.30000000000027,0.6671000000000018
2,4399899680,Yellow,95.30000000000027,0.6671000000000018
2,4399901456,Yellow,95.30000000000027,0.6671000000000018
2,4399899776,Yellow,95.30000000000027,0.6671000000000018
2,4399901504,Yellow,95.30000000000027,0.6671000000000018
2,4399901552,Yellow,95.30000000000027,0.6671000000000018
2,4399901600,Yellow,95.30000000000027,0.6671000000000018
2,4399901648,Yellow,95.30000000000027,0.6671000000000018
2,4399901696,Yellow,95.20000000000027,0.6664000000000019
2,4399901744,Yellow,95.20000000000027,0.6664000000000019
2,4399901792,Yellow,95.30000000000027,0.6671000000000018
2,4399901840,Yellow,95.30000000000027,0.6671000000000018
2,4399900256,Green,96.70000000000019,0.7
2,4399901936,Green,96.70000000000019,0.7
2,4399901984,Green,96.70000000000019,0.7
2,4399902032,Green,96.70000000000019,0.7
2,4399902080,Green,96.70000000000019,0.7
2,4399902848,Green,96.70000000000019,0.7
2,4399902128,Green,96.70000000000019,0.7
2,4399903088,Green,96.70000000000019,0.7
2,4399902752,Green,96.70000000000019,0.7
2,4399903136,Green,96.70000000000019,0.7
2,4399903184,Green,96.70000000000019,0.7
2,4399903232,Green,96.70000000000019,0.7
2,4399903280,Green,96.70000000000019,0.7
2,4399903328,Green,96.70000000000019,0.7
2,4399903376,Green,96.70000000000019,0.7
2,4399903424,Green,96.70000000000019,0.7
2,4399903472,Green,96.70000000000019,0.7
2,4399903520,Green,96.70000000000019,0.7
2,4399903568,Green,96.70000000000019,0.7
2,4399903616,Green,96.70000000000019,0.7
2,4399903664,Green,96.70000000000019,0.7
2,4399903712,Green,96.70000000000019,0.7
2,4399903760,Green,96.70000000000019,0.7
2,4399903808,Green,96.70000000000019,0.7
2,4399903856,Green,96.70000000000019,0.7
2,4399903952,Green,96.70000000000019,0.7
2,4399904000,Green,96.70000000000019,0.7
2,4399904048,Green,96.70000000000019,0.7
2,4399904096,Green,96.70000000000019,0.7
3,4399897520,Red,90.40000000000055,0.6328000000000038
3,4399899584,Red,90.40000000000055,0.6328000000000038
3,4399900160,Red,90.40000000000055,0.6328000000000038
3,4399900736,Red,90.40000000000055,0.6328000000000038
3,4399900544,Red,90.40000000000055,0.6328000000000038
3,4399901216,Red,90.40000000000055,0.6328000000000038
3,4399900976,Red,90.40000000000055,0.6328000000000038
3,4399901024,Red,90.40000000000055,0.6328000000000038
3,4399900496,Red,90.40000000000055,0.6328000000000038
3,4399900880,Red,90.40000000000055,0.6328000000000038
3,4399899728,Red,90.40000000000055,0.6328000000000038
3,4399900640,Red,90.40000000000055,0.6328000000000038
3,4399899824,Red,90.40000000000055,0.6328000000000038
3,4399899440,Red,90.40000000000055,0.6328000000000038
3,4399897760,Red,188.20000000000067,1.3174000000000046
3,4399901072,Red,183.80000000000092,1.2866000000000064
3,4399900592,Red,90.40000000000055,0.6328000000000038
3,4399900304,Red,90.40000000000055,0.6328000000000038
3,4399901312,Red,90.40000000000055,0.6328000000000038
3,4399900832,Red,90.40000000000055,0.6328000000000038
3,4399900928,Yellow,193.1000000000004,1.3517000000000026
3,4399901360,Yellow,93.20000000000039,0.6524000000000026
3,4399899968,Yellow,93.20000000000039,0.6524000000000026
3,4399900064,Yellow,93.20000000000039,0.6524000000000026
3,4399900208,Yellow,93.20000000000039,0.6524000000000026
3,4399901408,Yellow,93.20000000000039,0.6524000000000026
3,4399901264,Yellow,93.20000000000039,0.6524000000000026
3,4399901168,Yellow,93.20000000000039,0.6524000000000026
3,4399899680,Yellow,93.20000000000039,0.6524000000000026
3,4399899776,Yellow,93.20000000000039,0.6524000000000026
3,4399901504,Yellow,189.2500000000006,1.324750000000004
3,4399901552,Yellow,93.20000000000039,0.6524000000000026
3,4399901600,Yellow,93.20000000000039,0.6524000000000026
3,4399901648,Yellow,93.20000000000039,0.6524000000000026
3,4399901696,Yellow,189.80000000000058,1.328600000000004
3,4399901744,Yellow,93.20000000000039,0.6524000000000026
3,4399901792,Yellow,93.20000000000039,0.6524000000000026
3,4399901840,Yellow,189.70000000000059,1.327900000000004
3,4399901936,Green,95.20000000000027,0.7
3,4399901984,Green,95.20000000000027,0.7
3,4399902032,Green,95.20000000000027,0.7
3,4399902848,Green,95.20000000000027,0.7
3,4399902128,Green,95.20000000000027,0.7
3,4399903088,Green,95.20000000000027,0.7
3,4399902752,Green,95.20000000000027,0.7
3,4399903136,Green,95.20000000000027,0.7
3,4399903232,Green,95.20000000000027,0.7
3,4399903280,Green,95.20000000000027,0.7
3,4399903328,Green,95.20000000000027,0.7
3,4399903376,Green,95.20000000000027,0.7
3,4399903424,Green,95.20000000000027,0.7
3,4399903472,Green,95.20000000000027,0.7
3,4399903520,Green,95.20000000000027,0.7
3,4399903568,Green,95.20000000000027,0.7
3,4399903616,Green,95.20000000000027,0.7
3,4399903664,Green,95.20000000000027,0.7
3,4399903712,Green,95.20000000000027,0.7
3,4399903760,Green,95.20000000000027,0.7
3,4399903808,Green,95.20000000000027,0.7
3,4399903856,Green,95.20000000000027,0.7
3,4399903952,Green,95.20000000000027,0.7
3,4399904000,Green,95.20000000000027,0.7
3,4399904048,Green,95.20000000000027,0.7
3,4399904096,Green,95.20000000000027,0.7
4,4399897520,Red,87.40000000000072,0.611800000000005
4,4399899584,Red,87.40000000000072,0.611800000000005
4,4399900160,Red,87.40000000000072,0.611800000000005
4,4399900736,Red,87.40000000000072,0.611800000000005
4,4399900544,Red,87.40000000000072,0.611800000000005
4,4399901216,Red,87.40000000000072,0.611800000000005
4,4399900976,Red,87.40000000000072,0.611800000000005
4,4399901024,Red,87.40000000000072,0.611800000000005
4,4399900496,Red,87.40000000000072,0.611800000000005
4,4399900880,Red,87.40000000000072,0.611800000000005
4,4399899728,Red,87.40000000000072,0.611800000000005
4,4399900640,Red,87.40000000000072,0.611800000000005
4,4399899824,Red,87.40000000000072,0.611800000000005
4,4399899440,Red,87.40000000000072,0.611800000000005
4,4399897760,Red,185.20000000000084,1.2964000000000058
4,4399901072,Red,180.8000000000011,1.2656000000000076
4,4399900592,Red,87.40000000000072,0.611800000000005
4,4399900304,Red,87.40000000000072,0.611800000000005
4,4399901312,Red,87.40000000000072,0.611800000000005
4,4399900832,Red,87.40000000000072,0.611800000000005
4,4399900928,Yellow,191.1000000000005,1.3377000000000034
4,4399901360,Yellow,91.2000000000005,0.6384000000000035
4,4399899968,Yellow,91.2000000000005,0.6384000000000035
4,4399900064,Yellow,91.2000000000005,0.6384000000000035
4,4399900208,Yellow,91.2000000000005,0.6384000000000035
4,4399901408,Yellow,91.2000000000005,0.6384000000000035
4,4399901264,Yellow,91.2000000000005,0.6384000000000035
4,4399901168,Yellow,91.2000000000005,0.6384000000000035
4,4399899680,Yellow,91.2000000000005,0.6384000000000035
4,4399899776,Yellow,91.2000000000005,0.6384000000000035
4,4399901504,Yellow,187.2500000000007,1.310750000000005
4,4399901552,Yellow,91.2000000000005,0.6384000000000035
4,4399901600,Yellow,91.2000000000005,0.6384000000000035
4,4399901648,Yellow,91.2000000000005,0.6384000000000035
4,4399901696,Yellow,140.65000000000052,0.9845500000000036
4,4399901744,Yellow,186.15000000000077,1.3030500000000054
4,4399901792,Yellow,91.2000000000005,0.6384000000000035
4,4399901840,Yellow,187.7000000000007,1.3139000000000047
4,4399901936,Green,93.70000000000036,0.7
4,4399901984,Green,93.70000000000036,0.7
4,4399902032,Green,93.70000000000036,0.7
4,4399902848,Green,93.70000000000036,0.7
4,4399903088,Green,93.70000000000036,0.7
4,4399902752,Green,93.70000000000036,0.7
4,4399903136,Green,93.70000000000036,0.7
4,4399903232,Green,93.70000000000036,0.7
4,4399903280,Green,93.70000000000036,0.7
4,4399903328,Green,93.70000000000036,0.7
4,4399903376,Green,93.70000000000036,0.7
4,4399903424,Green,93.70000000000036,0.7
4,4399903472,Green,93.70000000000036,0.7
4,4399903520,Green,93.70000000000036,0.7
4,4399903568,Green,93.70000000000036,0.7
4,4399903616,Green,93.70000000000036,0.7
4,4399903664,Green,93.70000000000036,0.7
4,4399903712,Green,93.70000000000036,0.7
4,4399903760,Green,93.70000000000036,0.7
4,4399903808,Green,93.70000000000036,0.7
4,4399903856,Green,93.70000000000036,0.7
4,4399903952,Green,93.70000000000036,0.7
4,4399904000,Green,93.70000000000036,0.7
4,4399904096,Green,93.70000000000036,0.7
4,4399661280,Yellow,140.55000000000052,0.9838500000000037
4,4399902128,Yellow,140.55000000000052,0.9838500000000037
5,4399897520,Red,84.40000000000089,0.5908000000000062
5,4399899584,Red,84.40000000000089,0.5908000000000062
5,4399900160,Red,84.40000000000089,0.5908000000000062
5,4399900736,Red,84.40000000000089,0.5908000000000062
5,4399900544,Red,84.40000000000089,0.5908000000000062
5,4399901216,Red,84.40000000000089,0.5908000000000062
5,4399900976,Red,84.40000000000089,0.5908000000000062
5,4399901024,Red,84.40000000000089,0.5908000000000062
5,4399900496,Red,84.40000000000089,0.5908000000000062
5,4399900880,Red,84.40000000000089,0.5908000000000062
5,4399899728,Red,84.40000000000089,0.5908000000000062
5,4399900640,Red,84.40000000000089,0.5908000000000062
5,4399899824,Red,84.40000000000089,0.5908000000000062
5,4399899440,Red,84.40000000000089,0.5908000000000062
5,4399897760,Red,135.6500000000008,0.9495500000000056
5,4399901072,Red,177.80000000000126,1.2446000000000088
5,4399900592,Red,84.40000000000089,0.5908000000000062
5,4399900304,Red,84.40000000000089,0.5908000000000062
5,4399901312,Red,84.40000000000089,0.5908000000000062
5,4399900832,Red,84.40000000000089,0.5908000000000062
5,4399900928,Yellow,189.10000000000062,1.3237000000000043
5,4399901360,Yellow,89.20000000000061,0.6244000000000043
5,4399899968,Yellow,89.20000000000061,0.6244000000000043
5,4399900064,Yellow,89.20000000000061,0.6244000000000043
5,4399900208,Yellow,89.10000000000062,0.6237000000000044
5,4399901408,Yellow,89.10000000000062,0.6237000000000044
5,4399901168,Yellow,89.20000000000061,0.6244000000000043
5,4399899680,Yellow,89.20000000000061,0.6244000000000043
5,4399899776,Yellow,89.20000000000061,0.6244000000000043
5,4399901504,Yellow,185.25000000000082,1.2967500000000056
5,4399901552,Yellow,89.20000000000061,0.6244000000000043
5,4399901600,Yellow,89.10000000000062,0.6237000000000044
5,4399901648,Yellow,89.10000000000062,0.6237000000000044
5,4399901696,Yellow,138.55000000000064,0.9698500000000044
5,4399901744,Yellow,184.0500000000009,1.288350000000006
5,4399901792,Yellow,89.10000000000062,0.6237000000000044
5,4399901840,Yellow,185.7000000000008,1.2999000000000056
5,4399661280,Yellow,138.55000000000064,0.9698500000000044
5,4399902128,Yellow,138.55000000000064,0.9698500000000044
5,4399901936,Green,92.20000000000044,0.7
5,4399901984,Green,92.20000000000044,0.7
5,4399902032,Green,92.20000000000044,0.7
5,4399902848,Green,92.20000000000044,0.7
5,4399903088,Green,92.20000000000044,0.7
5,4399902752,Green,92.20000000000044,0.7
5,4399903136,Green,92.20000000000044,0.7
5,4399903232,Green,92.20000000000044,0.7
5,4399903280,Green,92.20000000000044,0.7
5,4399903328,Green,92.20000000000044,0.7
5,4399903376,Green,92.20000000000044,0.7
5,4399903424,Green,92.20000000000044,0.7
5,4399903472,Green,92.20000000000044,0.7
5,4399903520,Green,92.20000000000044,0.7
5,4399903568,Green,92.20000000000044,0.7
5,4399903616,Green,92.20000000000044,0.7
5,4399903664,Green,92.20000000000044,0.7
5,4399903712,Green,92.20000000000044,0.7
5,4399903760,Green,92.20000000000044,0.7
5,4399903808,Green,92.20000000000044,0.7
5,4399903856,Green,92.20000000000044,0.7
5,4399903952,Green,92.20000000000044,0.7
5,4399904000,Green,92.20000000000044,0.7
5,4399904096,Green,92.20000000000044,0.7
5,4399901264,Red,135.6500000000008,0.9495500000000056
5,4399901456,Red,135.6500000000008,0.9495500000000056
6,4399897520,Red,81.40000000000106,0.5698000000000074
6,4399899584,Red,81.40000000000106,0.5698000000000074
6,4399900160,Red,81.40000000000106,0.5698000000000074
6,4399900736,Red,81.40000000000106,0.5698000000000074
6,4399900544,Red,81.40000000000106,0.5698000000000074
6,4399901216,Red,81.40000000000106,0.5698000000000074
6,4399900976,Red,81.40000000000106,0.5698000000000074
6,4399901024,Red,81.40000000000106,0.5698000000000074
6,4399900496,Red,81.40000000000106,0.5698000000000074
6,4399900880,Red,81.40000000000106,0.5698000000000074
6,4399899728,Red,81.40000000000106,0.5698000000000074
6,4399900640,Red,81.40000000000106,0.5698000000000074
6,4399899824,Red,81.40000000000106,0.5698000000000074
6,4399899440,Red,81.40000000000106,0.5698000000000074
6,4399897760,Red,132.65000000000097,0.9285500000000068
6,4399901072,Red,174.80000000000143,1.22360000000001
6,4399900592,Red,81.40000000000106,0.5698000000000074
6,4399900304,Red,81.40000000000106,0.5698000000000074
6,4399901312,Red,81.40000000000106,0.5698000000000074
6,4399900832,Red,81.40000000000106,0.5698000000000074
6,4399901264,Red,132.65000000000097,0.9285500000000068
6,4399901456,Red,132.65000000000097,0.9285500000000068
6,4399900928,Yellow,187.00000000000074,1.309000000000005
6,4399901360,Yellow,87.10000000000073,0.6097000000000051
6,4399899968,Yellow,87.10000000000073,0.6097000000000051
6,4399900064,Yellow,87.10000000000073,0.6097000000000051
6,4399900208,Yellow,87.10000000000073,0.6097000000000051
6,4399901408,Yellow,87.10000000000073,0.6097000000000051
6,4399901168,Yellow,87.10000000000073,0.6097000000000051
6,4399899680,Yellow,87.10000000000073,0.6097000000000051
6,4399899776,Yellow,87.10000000000073,0.6097000000000051
6,4399901504,Yellow,183.15000000000094,1.2820500000000066
6,4399901552,Yellow,87.10000000000073,0.6097000000000051
6,4399901600,Yellow,87.00000000000074,0.6090000000000052
6,4399901648,Yellow,87.10000000000073,0.6097000000000051
6,4399901696,Yellow,136.55000000000075,0.9558500000000052
6,4399901744,Yellow,182.050000000001,1.274350000000007
6,4399901792,Yellow,87.10000000000073,0.6097000000000051
6,4399901840,Yellow,183.60000000000093,1.2852000000000066
6,4399661280,Yellow,136.45000000000076,0.9551500000000053
6,4399902128,Yellow,136.45000000000076,0.9551500000000053
6,4399901936,Green,90.70000000000053,0.7
6,4399901984,Green,90.70000000000053,0.7
6,4399902032,Green,90.70000000000053,0.7
6,4399902848,Green,90.70000000000053,0.7
6,4399903088,Green,90.70000000000053,0.7
6,4399902752,Green,90.70000000000053,0.7
6,4399903136,Green,90.70000000000053,0.7
6,4399903232,Green,90.70000000000053,0.7
6,4399903280,Green,90.70000000000053,0.7
6,4399903328,Green,90.70000000000053,0.7
6,4399903376,Green,90.70000000000053,0.7
6,4399903424,Green,90.70000000000053,0.7
6,4399903472,Green,90.70000000000053,0.7
6,4399903520,Green,90.70000000000053,0.7
6,4399903568,Green,90.70000000000053,0.7
6,4399903616,Green,90.70000000000053,0.7
6,4399903664,Green,90.70000000000053,0.7
6,4399903712,Green,90.70000000000053,0.7
6,4399903760,Green,90.70000000000053,0.7
6,4399903808,Green,90.70000000000053,0.7
6,4399903856,Green,90.70000000000053,0.7
6,4399903952,Green,90.70000000000053,0.7
6,4399904000,Green,90.70000000000053,0.7
6,4399904096,Green,90.70000000000053,0.7
7,4399897520,Red,78.40000000000123,0.5488000000000085
7,4399899584,Red,78.40000000000123,0.5488000000000085
7,4399900160,Red,78.40000000000123,0.5488000000000085
7,4399900736,Red,78.40000000000123,0.5488000000000085
7,4399900544,Red,78.40000000000123,0.5488000000000085
7,4399901216,Red,78.40000000000123,0.5488000000000085
7,4399900976,Red,78.40000000000123,0.5488000000000085
7,4399901024,Red,78.40000000000123,0.5488000000000085
7,4399900496,Red,78.40000000000123,0.5488000000000085
7,4399900880,Red,78.40000000000123,0.5488000000000085
7,4399899728,Red,78.40000000000123,0.5488000000000085
7,4399900640,Red,78.40000000000123,0.5488000000000085
7,4399899824,Red,78.40000000000123,0.5488000000000085
7,4399899440,Red,78.40000000000123,0.5488000000000085
7,4399897760,Red,129.65000000000114,0.907550000000008
7,4399901072,Red,171.8000000000016,1.202600000000011
7,4399900592,Red,78.40000000000123,0.5488000000000085
7,4399900304,Red,78.40000000000123,0.5488000000000085
7,4399901312,Red,78.40000000000123,0.5488000000000085
7,4399900832,Red,78.40000000000123,0.5488000000000085
7,4399901264,Red,129.65000000000114,0.907550000000008
7,4399901456,Red,129.65000000000114,0.907550000000008
7,4399900928,Yellow,185.00000000000085,1.295000000000006
7,4399901360,Yellow,85.10000000000085,0.5957000000000059
7,4399899968,Yellow,85.10000000000085,0.5957000000000059
7,4399900064,Yellow,85.10000000000085,0.5957000000000059
7,4399900208,Yellow,85.10000000000085,0.5957000000000059
7,4399901408,Yellow,85.10000000000085,0.5957000000000059
7,4399901168,Yellow,85.10000000000085,0.5957000000000059
7,4399899680,Yellow,85.10000000000085,0.5957000000000059
7,4399899776,Yellow,85.10000000000085,0.5957000000000059
7,4399901504,Yellow,181.15000000000106,1.2680500000000072
7,4399901552,Yellow,85.10000000000085,0.5957000000000059
7,4399901600,Yellow,85.00000000000085,0.595000000000006
7,4399901648,Yellow,85.00000000000085,0.595000000000006
7,4399901696,Yellow,134.45000000000087,0.941150000000006
7,4399901744,Yellow,179.95000000000113,1.2596500000000077
7,4399901792,Yellow,85.00000000000085,0.595000000000006
7,4399901840,Yellow,135.25000000000082,0.9467500000000058
7,4399661280,Yellow,134.45000000000087,0.941150000000006
7,4399902128,Yellow,134.45000000000087,0.941150000000006
7,4399901936,Green,89.20000000000061,0.7
7,4399901984,Green,89.20000000000061,0.7
7,4399902032,Green,89.20000000000061,0.7
7,4399902848,Green,89.20000000000061,0.7
7,4399902752,Green,89.20000000000061,0.7
7,4399903136,Green,89.20000000000061,0.7
7,4399903232,Green,89.20000000000061,0.7
7,4399903280,Green,89.20000000000061,0.7
7,4399903328,Green,89.20000000000061,0.7
7,4399903376,Green,89.20000000000061,0.7
7,4399903424,Green,89.20000000000061,0.7
7,4399903472,Green,89.20000000000061,0.7
7,4399903520,Green,89.20000000000061,0.7
7,4399903568,Green,89.20000000000061,0.7
7,4399903616,Green,89.20000000000061,0.7
7,4399903664,Green,89.20000000000061,0.7
7,4399903712,Green,89.20000000000061,0.7
7,4399903760,Green,89.20000000000061,0.7
7,4399903808,Green,89.20000000000061,0.7
7,4399903856,Green,89.20000000000061,0.7
7,4399903952,Green,89.20000000000061,0.7
7,4399904000,Green,89.20000000000061,0.7
7,4399904096,Green,89.20000000000061,0.7
7,4399903088,Yellow,135.25000000000082,0.9467500000000058
7,4399903184,Yellow,135.25000000000082,0.9467500000000058
8,4399897520,Red,75.4000000000014,0.5278000000000097
8,4399899584,Red,75.4000000000014,0.5278000000000097
8,4399900160,Red,75.4000000000014,0.5278000000000097
8,4399900736,Red,75.4000000000014,0.5278000000000097
8,4399900544,Red,75.4000000000014,0.5278000000000097
8,4399901216,Red,75.4000000000014,0.5278000000000097
8,4399900976,Red,75.4000000000014,0.5278000000000097
8,4399901024,Red,75.4000000000014,0.5278000000000097
8,4399900496,Red,75.4000000000014,0.5278000000000097
8,4399900880,Red,75.4000000000014,0.5278000000000097
8,4399899728,Red,75.4000000000014,0.5278000000000097
8,4399900640,Red,75.4000000000014,0.5278000000000097
8,4399899824,Red,75.4000000000014,0.5278000000000097
8,4399899440,Red,75.4000000000014,0.5278000000000097
8,4399897760,Red,126.65000000000131,0.886550000000009
8,4399901072,Red,168.80000000000177,1.1816000000000124
8,4399900592,Red,75.4000000000014,0.5278000000000097
8,4399900304,Red,75.4000000000014,0.5278000000000097
8,4399901312,Red,75.4000000000014,0.5278000000000097
8,4399900832,Red,75.4000000000014,0.5278000000000097
8,4399901264,Red,126.65000000000131,0.886550000000009
8,4399901456,Red,126.65000000000131,0.886550000000009
8,4399900928,Yellow,183.00000000000097,1.2810000000000066
8,4399901360,Yellow,83.10000000000096,0.5817000000000067
8,4399899968,Yellow,83.10000000000096,0.5817000000000067
8,4399900064,Yellow,83.10000000000096,0.5817000000000067
8,4399900208,Yellow,83.10000000000096,0.5817000000000067
8,4399901408,Yellow,83.10000000000096,0.5817000000000067
8,4399901168,Yellow,83.10000000000096,0.5817000000000067
8,4399899680,Yellow,83.10000000000096,0.5817000000000067
8,4399899776,Yellow,83.10000000000096,0.5817000000000067
8,4399901504,Yellow,179.15000000000117,1.254050000000008
8,4399901552,Yellow,83.10000000000096,0.5817000000000067
8,4399901600,Yellow,83.00000000000097,0.5810000000000067
8,4399901648,Yellow,83.00000000000097,0.5810000000000067
8,4399901696,Yellow,132.45000000000098,0.9271500000000068
8,4399901744,Yellow,177.95000000000124,1.2456500000000086
8,4399901792,Yellow,83.00000000000097,0.5810000000000067
8,4399901840,Yellow,133.25000000000094,0.9327500000000065
8,4399661280,Yellow,132.45000000000098,0.9271500000000068
8,4399902128,Yellow,132.45000000000098,0.9271500000000068
8,4399903088,Yellow,133.25000000000094,0.9327500000000065
8,4399903184,Yellow,133.25000000000094,0.9327500000000065
8,4399901936,Green,87.7000000000007,0.7
8,4399901984,Green,87.7000000000007,0.7
8,4399902032,Green,87.7000000000007,0.7
8,4399902848,Green,87.7000000000007,0.7
8,4399902752,Green,87.7000000000007,0.7
8,4399903136,Green,87.7000000000007,0.7
8,4399903232,Green,87.7000000000007,0.7
8,4399903280,Green,87.7000000000007,0.7
8,4399903328,Green,87.7000000000007,0.7
8,4399903376,Green,87.7000000000007,0.7
8,4399903424,Green,87.7000000000007,0.7
8,4399903472,Green,87.7000000000007,0.7
8,4399903520,Green,87.7000000000007,0.7
8,4399903568,Green,87.7000000000007,0.7
8,4399903616,Green,87.7000000000007,0.7
8,4399903664,Green,87.7000000000007,0.7
8,4399903712,Green,87.7000000000007,0.7
8,4399903760,Green,87.7000000000007,0.7
8,4399903808,Green,87.7000000000007,0.7
8,4399903856,Green,87.7000000000007,0.7
8,4399903952,Green,87.7000000000007,0.7
8,4399904000,Green,87.7000000000007,0.7
8,4399904096,Green,87.7000000000007,0.7
9,4399897520,Red,72.40000000000157,0.506800000000011
9,4399899584,Red,72.40000000000157,0.506800000000011
9,4399900160,Red,72.40000000000157,0.506800000000011
9,4399900736,Red,72.40000000000157,0.506800000000011
9,4399900544,Red,72.40000000000157,0.506800000000011
9,4399901216,Red,72.40000000000157,0.506800000000011
9,4399900976,Red,72.40000000000157,0.506800000000011
9,4399901024,Red,72.40000000000157,0.506800000000011
9,4399900496,Red,72.40000000000157,0.506800000000011
9,4399900880,Red,72.40000000000157,0.506800000000011
9,4399899728,Red,72.40000000000157,0.506800000000011
9,4399900640,Red,72.40000000000157,0.506800000000011
9,4399899824,Red,72.40000000000157,0.506800000000011
9,4399899440,Red,72.40000000000157,0.506800000000011
9,4399897760,Red,123.65000000000148,0.8655500000000104
9,4399901072,Red,165.80000000000194,1.1606000000000136
9,4399900592,Red,72.40000000000157,0.506800000000011
9,4399900304,Red,72.40000000000157,0.506800000000011
9,4399901312,Red,72.40000000000157,0.506800000000011
